Conversation ID,Created At,Agent ID,Message Role,Message Text
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูมีประโยชน์ดีครับ แล้วถ้าผมอยากจะเพิ่มภรรยาและลูกๆ เข้าไปในแผนประกันนี้ จะทำได้ยังไงบ้างครับ?
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,จากการเจ็บป่วยก็จะสามารถเบิกเคลมได้แบบนี้ครับ คุณอนันต์
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณครับ แล้วถ้าผมอยากจะเพิ่มภรรยาและลูกๆ เข้าไปในแผนประกันนี้ จะทำได้ยังไงบ้างครับ?
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,สําหรับการเพิ่มภรรยา และก็ลูกลูกเนี่ยสามารถเพิ่มได้เลยครับ ซื้อเพิ่มเติมภรรยาอีกหนึ่งเล่มลูกลูก 2 คนเนอะ คนละเล่มสามารถเพิ่มได้อย่างงี้ครับ สําหรับโครงสร้างแบบประกันนะที่ผมอยากจะนําเสนอคุณอนันต์เนี่ยนะครับ ว่าจะเหมาะกับคุณอนันต์ ภรรยา แล้วก็ลูกลูกได้ยังไงนะครับ ก็คือจะเป็นแบบประกั น ที่ชําระเบี้ยแบบคงที่
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูดีครับ แล้วเบี้ยประกันนี้คิดยังไงครับ มีปัจจัยอะไรบ้างที่กำหนดค่าเบี้ยประกัน?
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,"จ่าย เบี้ย แบบ 20 ปี คุ้มครอง ยาวยาว ถึง 99 เลย ทันที ที่ เข้าร่วม โครงการ กับเรา ปุ๊บ จะให้ ความ คุ้มครอง ทันที ถ้า ทุนประกัน ที่ หนึ่ง ล้าน ถ้าเกิด เหตุการ ณ ์ อะไร เกิดขึ้น กับ ตัวเรา แล้วก็ ครอบครัว เนี่ย ก็จะได้ ทุนประกัน ที่ หนึ่ง ล้าน แต่ถ้า อยู่ จนครบ สัญญา 99 ปี เงินก้อน หนึ่ง ล้าน นี้ก็ จะ เป็น ของเรา ครับ เพียง ชําระ เบี้ย 20 ครั้ง แบบ คง ที่ เลย นะ สําหรับ คุณอนันต์ น่าจะ ชําระ เบี้ย อยู่ ประมา ณ สัก 20,002 20,000"
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ขอโทษครับ ผมยังไม่ค่อยเข้าใจเรื่องการคำนวณเบี้ยประกัน คุณช่วยอธิบายให้ชัดเจนกว่านี้หน่อยได้ไหมครับ?
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ประมาณนี้ครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณครับที่อธิบายให้ฟัง ผมจะลองคิดดูครับ แต่ตอนนี้ผมยังไม่แน่ใจว่าจะมีงบประมาณพอสำหรับประกันนี้หรือเปล่า คงต้องปรึกษาภรรยาก่อนครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,อ๋อ ได้ครับ ถ้างั้นผมขออธิบายโครงสร้างแบบประกัน และก็เบี้ยประกันเพิ่มเติมก่อนที่คุณอนันต์จะไปปรึกษาภรรยานะครับ เพราะว่าอันนี้ที่ผมเล่าให้ฟังเมื่อกี้คือเป็นเฉพาะสัญญาณหลักเนาะที่เรียกว่าความคุ้มครองชีวิต แต่อยากจะเพิ่มความคุ้มครองโรคร้าย แล้วก็ค่ารักษาพยาบาลเพิ่มเติมให้คุณอนันต์ รวมมันเป็นแพ็กเกจว่าเจอจ่ายจบอย่างงี้ทํายังไงนะครับ อย่างความคุ้มครองโรคร้ายกรณีที่เกิด
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูน่าสนใจครับ แต่ผมคิดว่าผมต้องใช้เวลาคิดและปรึกษาภรรยาก่อนครับ ขอบคุณที่อธิบายให้ฟังครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,หรือว่าเป็นมะเร็งอย่างเงี้ยครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ผมเข้าใจครับ แต่ตอนนี้ผมยังไม่แน่ใจว่าจะมีงบประมาณพอสำหรับประกันนี้หรือเปล่า คงต้องปรึกษาภรรยาก่อนครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,"ซึ่งคนไทยตอนเนี้ยเป็นกันเยอะมากมากเนอะนะครับ ซึ่งค่ารักษาพยาบาลก็แพงด้วย อันนี้เบี้ยมันจะอยู่ที่ 3000 กว่าบาท แต่จะมีทุนประกันโรคร้ายเป็นเงินก้อนให้อีก 10,000 อีกหนึ่งล้านขออภัยครับ ส่วนค่ารักษาพยาบาลผมเสนอเป็นเหมาจ่ายเหมาเหมาที่5ล้านแล้วถ้าเกิดตรวจเจอว่า"
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณครับที่อธิบายให้ฟัง ผมจะลองคิดดูครับ แต่ตอนนี้ผมยังไม่แน่ใจว่าจะมีงบประมาณพอสำหรับประกันนี้หรือเปล่า คงต้องปรึกษาภรรยาก่อนครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,เป็นมะเร็ง หรือเป็นโรคร้ายที่ต้องไปรักษาตัวในโรงพยาบาล วงเงินค่ารักษาจาก 5 ล้านจะเพิ่มเป็น 10 ล้านเลยครับ เพราะฉะนั้นถ้า
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูดีครับ แต่ผมคิดว่าผมต้องใช้เวลาคิดและปรึกษาภรรยาก่อนครับ ขอบคุณที่อธิบายให้ฟังครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,"มองแบบเนี้ย จะได้ทั้งความคุ้มครอง ชีวิต ความคุ้มครองโรคร้าย และก็ค่ารักษาพยาบาลครับ ค่าใช้จ่ายตรงนี้ก็อยู่ประมาณ 40,000 ต้นๆครับ ประมาณนี้ครับ คุณอนันต์ ถ้าเป็นแบบนี้คิดว่าน่าจะครอบคลุม แล้วก็ตอบโจทย์ความกังวลใจของคุณอนันต์เพิ่มเติมได้ไหมครับ"
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูครอบคลุมดีครับ แต่ผมยังต้องใช้เวลาคิดและปรึกษาภรรยาก่อนครับ ขอบคุณที่อธิบายให้ฟังครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,อ๋อ ได้เลยครับผมว่าดีเลยครับ เพราะฉะนั้นเออ ส่วนใหญ่เนาะ ครอบครัวส่วนใหญ่โดยเฉพาะหัวหน้าครอบครัว เวลาจะตัดสินใจอะไรที่สําคัญจะต้องปรึกษาภรรยา แล้วก็บางทีเราก็ concern เรื่องค่าใช้จ่ายของลูกลูกเราด้วยเนาะ งั้นเราจะนัดพูดคุยกันเพื่ออธิบายแผนให้ละเอียดเพิ่มเติมให้คุณอนันต์ แล้วก็ภรรยามาฟังด้วยกันอีกทีสะดวก วันไหนดีครับ คุณอนันต์
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ งั้นเรานัดกันอีกทีสัปดาห์หน้าดีไหมครับ วันไหนก็ได้ที่คุณสะดวกครับ ขอบคุณมากครับที่เข้าใจและให้ข้อมูลละเอียดครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ด้วยความยินดีเลยครับ ถ้างั้นวันเป็นวันเสาร์หน้าดีไหมครับ เดี๋ยวผมมาหาคุณอนันต์ที่บ้านคุณอนันต์สะดวก เป็นวันเสาร์ตอนเช้า หรือตอนบ่ายดีครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,วันเสาร์หน้าตอนเช้าก็สะดวกดีครับ ขอบคุณมากครับที่เข้าใจและให้ข้อมูลละเอียดครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ได้เลยครับ แอบถามนิดนึง ไม่แน่ใจภรรยาและลูกลูกชอบทานอะไรครับ เดี๋ยววันเสาร์เดี๋ยวผมเข้ามาช่วงเช้าเดี๋ยวผมซื้อของมาฝากด้วยครับ คุณอนันต์
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ขอบคุณมากครับ ภรรยาและลูกๆ ชอบทานขนมไทยครับ แต่ไม่ต้องลำบากหรอกครับ แค่คุณมาอธิบายเรื่องประกันให้ฟังก็พอแล้วครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ไม่ต้องเกรงใจเลยครับ ถ้าขนมไทยหรือแม่ผมชอบทําเลยครับ เดี๋ยวเดี๋ยวผมให้แกทําขนมชั้นมาให้คุณอนันต์ ลองชิมด้วยนะครับ เผื่อว่าคุณอนันต์กับภรรยาแล้วก็ลูกลูกจะจะชอบนะครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ขอบคุณมากครับ ฟังดูน่าสนใจครับ ไว้เจอกันวันเสาร์หน้านะครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ได้เลยครับ ถ้างั้นวันนี้รบกวนเวลาคุณอนันต์เท่านี้นะครับ เดี๋ยววันเสาร์ ช่วงเช้า เดี๋ยวเจอกันนะครับ ขอบคุณนะครับ สวัสดีครับ
AIA704019,2025-02-06 11:22:38 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณมากครับ สวัสดีครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,สวัสดี!
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,สวัสดีครับ คุณอนันต์ไม่ได้เจอกันนานเลยนะครับ ช่วงนี้งานเป็นยังไงบ้าง
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ก็เรื่อยๆ ครับ งานที่โรงแรมก็ยุ่งๆ ตามปกติครับ แล้วคุณล่ะครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ของผมละครับ ช่วงนี้ช่วงปีใหม่ก็ต้องออกเจอลูกค้าทักทายเยี่ยมเยียนลูกค้าครับ ก็ยุ่งๆเหมือนกันครับ ต้องขอบคุณนะครับ ที่คุณอนันต์สละเวลาให้ผมมาเข้าพบในวันนี้
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ไม่เป็นไรครับ พอดีผมก็สนใจอยากรู้เรื่องประกันชีวิตอยู่บ้างครับ เลยคิดว่ามาคุยกันดูครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ขอบคุณมากๆเลยครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ไม่เป็นไรครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,คุณอนันต์ แล้วก็ครอบครัวสนใจประกันในมุมมองไหนนะครับ มีเป้าหมายทางการเงินยังไง
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ตอนนี้ก็ยังไม่มีเป้าหมายที่ชัดเจนครับ แค่คิดว่าอยากจะดูแลครอบครัวให้ดีในอนาคตครับ เลยอยากรู้ว่าประกันชีวิตจะช่วยยังไงได้บ้างครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ดีเลยครับ เพราะว่าจริงจริงแล้วประกันชีวิตมันก็คือเป็นการวางแผนทางการเงินอีกหนึ่งรูปแบบเนาะ นอกจากการเก็บเงินการลงทุนแล้ว อันนี้ก็คือ ถือว่า เป็น การบริหารจัดการความเ 4 ยง ถ้ามันเกิดเหตุไม่คาดฝันเกิดขึ้นกับตัวเราหรือคนในครอบครัว โดยเฉพาะคุณอนันต์ที่เป็นหัวหน้าครอบครัวเนอะนะครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูน่าสนใจครับ แต่ผมยังไม่ค่อยเข้าใจว่าทำไมถึงจำเป็นต้องมีประกันชีวิตครับ ช่วยอธิบายเพิ่มเติมได้ไหมครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ถ้ามองดูลองนึกภาพว่าหัวหน้าครอบครัวหาเงินเข้ามาในครอบครัวในทุกทุกเดือนแล้ว ถ้าวันใดวันหนึ่งเราไม่ได้หาเงินเข้ามาละ เราหาเงินไม่ได้หรือเราไม่ได้อยู่ดูแลเขาแล้วครอบครัวเราจะอยู่ยังไงเนาะ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ เข้าใจครับ ฟังดูมีเหตุผลครับ แล้วประกันชีวิตนี้ต่างจากประกันสุขภาพยังไงบ้างครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,"อือ ประกันชีวิตใช่มั้ยครับ ประกันชีวิตเนี่ย จะเน้น ความคุ้มครองชีวิตนะครับ กรณีที่เกิดว่าซื้อเข้าร่วมโครงการจ่ายเบี้ยประกันมาแล้วมีความคุ้มครอง ก็จะให้ความคุ้มครองชีวิต ยกตัวอย่างเช่น คุณอนันต์ อายุ 34 ปีใช่มั้ยครับ ก็จะจ่ายเบี้ยอยู่ที่ประมาณ 20,000 บาท ซึ่ง 20,000 บาทนี้จ่ายเข้ามาในปีแรก คือจะให้ความคุ้มครองชีวิตเลยที่ทุนประกัน"
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูเข้าใจง่ายขึ้นครับ แล้วถ้าผมอยากรู้ว่าประกันนี้จะช่วยผมและครอบครัวได้ยังไงบ้างครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ความคุ้มครองนี้จะมีความคุ้มครองจนถึง 99 ปีเลยนะครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ แล้วความคุ้มครองนี้จะช่วยครอบครัวผมในสถานการณ์ไหนบ้างครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,อ๋อ นะครับที่ผมเล่าให้ฟังจะเป็นความคุ้มครองชีวิตเนอะ ซึ่งคุณอนันต์สามารถเลือกชําระเบี้ยได้ว่า จะเป็น 10 ปี 15 ปีหรือ 20 ปี และให้ความคุ้มครองไปจนถึง 99 ซึ่งกรณีนี้จะเป็นกรณีที่สําคัญเลย เพราะคุณอนันต์มีภรรยาแล้วก็ลูกลูกอีก ทั้งที่น่ารักอีก 2 คน ถ้าเกิดเหตุไม่คาดฝันเกิดขึ้นกับเรา โดยที่เราจากไปครอบครัวก็จะได้ทุนประกันที่หนึ่ง ล้านไว้ให้เขาดูแลครอบครัว แล้วก็ปรับตัวได้
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูมีประโยชน์ครับ แล้วถ้าผมอยากจะเพิ่มภรรยาและลูกๆ เข้ามาในแผนประกันนี้ จะทำได้ยังไงบ้างครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,เดี๋ยวนี้เฉพาะความคุ้มครองชีวิตนะครับ แต่ว่าคุณอนันต์สามารถเพิ่มเติมความคุ้มครองหมวดโรคร้ายแรง อย่างเช่นความคุ้มครองโรคมะเร็ง แล้วก็หมวดค่ารักษาพยาบาลที่คุณอนันต์เพิ่งถามออกไปเมื่อกี้เนาะว่า เอ๊ะ แล้วหมวดค่ารักษาพยาบาลมันต่างจากความคุ้มครองชีวิตยังไง กรณีค่ารักษาพยาบาลก็จะให้ความคุ้มครองเเราเข้าไปรักษาตัวในโรงพยาบาล ไม่ว่าจะเป็นผู้ป่วยในหรือผู้ป่วยนอก
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ เข้าใจแล้วครับ แล้วถ้าผมอยากจะเพิ่มภรรยาและลูกๆ เข้ามาในแผนประกันนี้ จะต้องทำยังไงบ้างครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,วันนี้ผมก็เลยอยากจะเสนอความคุ้มครองค่ารักษาพยาบาลเพิ่มเติมให้กับคุณอนันต์ด้วย ที่วงเงิน 5 ล้านบาท แบบเหมาจ่ายแบบนี้ครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูน่าสนใจครับ แต่ผมยังอยากรู้ว่าถ้าจะเพิ่มภรรยาและลูกๆ เข้ามาในแผนประกันนี้ จะต้องทำยังไงบ้างครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,มาดูเป็นยังไงบ้างครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ผมยังอยากรู้ว่าถ้าจะเพิ่มภรรยาและลูกๆ เข้ามาในแผนประกันนี้ จะต้องทำยังไงบ้างครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,อ๋อแผนที่ผมเล่าให้ฟังนี้ใช่ไหมครับ คือสามารถเพิ่มได้เลยครับ คุณอนันต์สามารถซื้อเพิ่มหนึ่งเล่มให้กับภรรยาแล้วก็อีกลูกๆอีก 2คน คนละหนึ่งเล่มนี้สามารถเพิ่มเติมความคุ้มครองได้เลยครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณครับที่อธิบายให้ฟัง แล้วถ้าผมสนใจจะต้องทำยังไงต่อครับ?
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,แล้วคุณอนันต์เนี่ย มี budget หรือว่ามีงบประมาณในใจไว้เพื่อวางแผนให้กับตัวคุณอนันต์เองภรรยา แล้วก็ลูกๆ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ตอนนี้ยังไม่มีงบประมาณที่ชัดเจนครับ แค่คิดว่าอยากจะดูแลครอบครัวให้ดีในอนาคตครับ เลยอยากรู้ว่าประกันชีวิตจะช่วยยังไงได้บ้างครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ตั้งงบประมาณไว้เท่าไหร่อ่ะครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ตอนนี้ยังไม่ได้ตั้งงบประมาณไว้ครับ แค่อยากรู้ว่ามีตัวเลือกอะไรบ้างและค่าใช้จ่ายประมาณเท่าไหร่ครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,งั้นผมขอเริ่มต้นที่คุณอนันต์เนาะที่เป็นหัวหน้าครอบครัวครับ สําหรับตัว 20 เอไลท์ที่ผมเล่าให้ฟังเมื่อกี้นะครับ ถ้าเลือกจ่ายแบบ 20 ปี คุ้มครองยาวถึง 99 เนี่ยครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ฟังดูดีครับ แต่ผมขอคิดดูก่อนนะครับ อยากจะปรึกษากับภรรยาก่อนครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,"งบประมาณอยู่ที่ 20,000 บาทเนาะนะครับ แล้วหมวดโรคร้ายทุนประกันหนึ่งล้านงบประมาณก็มีประมาณ 3000 นะครับ ส่วนค่ารักษาพยาบาลแบบเหมาจ่าย 5 ล้านเนี่ย งบประมาณจะอยู่ประมาณ 20,005 นะครับ ถ้ารวมความคุ้มครองอย่างที่ผมเล่าให้ฟัง มีทุนประกันชีวิตหนึ่งล้านหัวโรคร้ายกรณี แบบเจอร์มะเร็งอย่างเงี้ยครับ หนึ่งล้านและค่ารักษาพยาบาลเหมาจ่าย"
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณครับที่อธิบายให้ฟัง ผมขอคิดดูก่อนนะครับ อยากจะปรึกษากับภรรยาก่อนครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,"อีก 5 ล้าน แต่ถ้าเกิดตรวจเจอว่า เป็นโรคร้ายแล้วไปนอนรักษาตัวในโรงพยาบาลค่ารักษาจะเบิ้ลเป็น 10 ล้านเลยทีเดียวนะครับ บัดเจทถึงงบประมาณจะอยู่ประมาณ 45,000 ถึง 48,000 บาทประมา ณเนี้ยครับ"
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณครับที่อธิบายให้ฟัง ผมขอคิดดูก่อนนะครับ อยากจะปรึกษากับภรรยาก่อนครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ได้ครับ แล้วคุณอนันต์ อยากทราบข้อมูลอะไร เพิ่มเติมก่อนที่จะไปปรึกษาภรรยาไหมครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ตอนนี้ผมคิดว่าผมมีข้อมูลพอสมควรแล้วครับ ขอบคุณมากครับ เดี๋ยวผมจะไปปรึกษาภรรยาก่อน แล้วถ้ามีคำถามเพิ่มเติมจะติดต่อกลับไปครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,อ๋อ ได้เลยครับ ยินดีมากมากเลยครับ หวังว่าข้อมูลจะเป็นประโยชน์เนาะ แต่ในหลายหลายส่วนเนี่ยอาจจะมีรายละเอียดที่อาจจะต้องอธิบายเพิ่มเติมเอาแบบนี้ดีไหมครับ คุณอนันต์
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ถ้ามีข้อมูลเพิ่มเติมที่คิดว่าสำคัญก็ยินดีรับฟังครับ แต่ตอนนี้ผมขอไปปรึกษาภรรยาก่อนนะครับ แล้วถ้ามีคำถามเพิ่มเติมจะติดต่อกลับไปครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ผมกลับมาพบคุณอนันต์อีกครั้งพร้อมกับคุณภรรยาครับ ไม่แน่ใจว่าคุณอนันต์กับภรรยาจะสะดวกช่วงไหนดีครับ ให้ผมกลับมาอธิบายโครงการให้ฟังอีกครั้ง
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ งั้นเอาเป็นสัปดาห์หน้าดีไหมครับ? ผมจะได้มีเวลาคุยกับภรรยาก่อนครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,สัปดาห์หน้าใช่ไหมครับ ถ้าสัปดาห์หน้าเป็นคนเสาร์ หรือวันอาทิตย์ดีครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,วันเสาร์ก็ดีครับ ช่วงบ่ายๆ น่าจะสะดวกครับ ขอบคุณมากครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,น่าจะสะดวก
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณมากครับ แล้วเจอกันวันเสาร์ครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,อ๋อ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ขอบคุณครับ แล้วเจอกันวันเสาร์ครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ได้ครับ ที่ผมมาพบคุณอนันต์ที่บ้านดีมั้ยครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ครับ ถ้ามาที่บ้านสะดวกก็ยินดีครับ ขอบคุณมากครับ
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ได้ครับ แล้วไม่แน่ใจว่าอ่า ภรรยาแล้วก็ลูกๆ คุณอนันต์ชอบทานอะไรเป็นพิเศษไหมครับ เดี๋ยวผมถือติดไม้ติดมือมาฝากคุณอนันต์ด้วย
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Customer,ไม่เป็นไรครับ ไม่ต้องลำบากหรอกครับ ขอบคุณมากครับที่คิดถึงกัน
AIA726819,2025-02-06 11:34:51 (GMT+7),93e995fb-c1f3-48d4-949f-5ea417a6c84c,Agent,ไม่ต้องเกรงใจครับ แต่ว่าแบบชอบทานขนมอะไรไหมครับ แม่ผมทําขนมไทยด้วยนะ
